date,goal,category,completed,week_label,sheet
2022-12-08,Water (>2.25L),daily,1,Week 1,Dec2022
2022-12-09,Water (>2.25L),daily,0,Week 1,Dec2022
2022-12-10,Water (>2.25L),daily,1,Week 1,Dec2022
2022-12-11,Water (>2.25L),daily,1,Week 1,Dec2022
2022-12-12,Water (>2.25L),daily,1,Week 2,Dec2022
2022-12-13,Water (>2.25L),daily,1,Week 2,Dec2022
2022-12-14,Water (>2.25L),daily,1,Week 2,Dec2022
2022-12-15,Water (>2.25L),daily,1,Week 2,Dec2022
2022-12-16,Water (>2.25L),daily,1,Week 2,Dec2022
2022-12-17,Water (>2.25L),daily,1,Week 2,Dec2022
2022-12-18,Water (>2.25L),daily,1,Week 2,Dec2022
2022-12-05,7 hours sleep,daily,1,Week 1,Dec2022
2022-12-06,7 hours sleep,daily,1,Week 1,Dec2022
2022-12-07,7 hours sleep,daily,1,Week 1,Dec2022
2022-12-08,7 hours sleep,daily,1,Week 1,Dec2022
2022-12-09,7 hours sleep,daily,0,Week 1,Dec2022
2022-12-10,7 hours sleep,daily,1,Week 1,Dec2022
2022-12-11,7 hours sleep,daily,0,Week 1,Dec2022
2022-12-12,7 hours sleep,daily,1,Week 2,Dec2022
2022-12-13,7 hours sleep,daily,1,Week 2,Dec2022
2022-12-14,7 hours sleep,daily,0,Week 2,Dec2022
2022-12-15,7 hours sleep,daily,1,Week 2,Dec2022
2022-12-16,7 hours sleep,daily,1,Week 2,Dec2022
2022-12-17,7 hours sleep,daily,1,Week 2,Dec2022
2022-12-18,7 hours sleep,daily,1,Week 2,Dec2022
2022-12-05,Clean (~20 min),daily,0,Week 1,Dec2022
2022-12-06,Clean (~20 min),daily,0,Week 1,Dec2022
2022-12-07,Clean (~20 min),daily,1,Week 1,Dec2022
2022-12-08,Clean (~20 min),daily,1,Week 1,Dec2022
2022-12-09,Clean (~20 min),daily,0,Week 1,Dec2022
2022-12-10,Clean (~20 min),daily,1,Week 1,Dec2022
2022-12-11,Clean (~20 min),daily,1,Week 1,Dec2022
2022-12-12,Clean (~20 min),daily,1,Week 2,Dec2022
2022-12-13,Clean (~20 min),daily,1,Week 2,Dec2022
2022-12-14,Clean (~20 min),daily,1,Week 2,Dec2022
2022-12-15,Clean (~20 min),daily,0,Week 2,Dec2022
2022-12-16,Clean (~20 min),daily,0,Week 2,Dec2022
2022-12-17,Clean (~20 min),daily,0,Week 2,Dec2022
2022-12-18,Clean (~20 min),daily,1,Week 2,Dec2022
2022-12-05,Read(~30 min),daily,0,Week 1,Dec2022
2022-12-06,Read(~30 min),daily,1,Week 1,Dec2022
2022-12-07,Read(~30 min),daily,1,Week 1,Dec2022
2022-12-08,Read(~30 min),daily,1,Week 1,Dec2022
2022-12-09,Read(~30 min),daily,0,Week 1,Dec2022
2022-12-10,Read(~30 min),daily,0,Week 1,Dec2022
2022-12-11,Read(~30 min),daily,0,Week 1,Dec2022
2022-12-12,Read(~30 min),daily,0,Week 2,Dec2022
2022-12-13,Read(~30 min),daily,1,Week 2,Dec2022
2022-12-14,Read(~30 min),daily,0,Week 2,Dec2022
2022-12-15,Read(~30 min),daily,1,Week 2,Dec2022
2022-12-16,Read(~30 min),daily,0,Week 2,Dec2022
2022-12-17,Read(~30 min),daily,0,Week 2,Dec2022
2022-12-18,Read(~30 min),daily,0,Week 2,Dec2022
2022-12-05,Vitamins,daily,1,Week 1,Dec2022
2022-12-06,Vitamins,daily,1,Week 1,Dec2022
2022-12-07,Vitamins,daily,1,Week 1,Dec2022
2022-12-08,Vitamins,daily,1,Week 1,Dec2022
2022-12-09,Vitamins,daily,1,Week 1,Dec2022
2022-12-10,Vitamins,daily,1,Week 1,Dec2022
2022-12-11,Vitamins,daily,1,Week 1,Dec2022
2022-12-12,Vitamins,daily,1,Week 2,Dec2022
2022-12-13,Vitamins,daily,1,Week 2,Dec2022
2022-12-14,Vitamins,daily,1,Week 2,Dec2022
2022-12-15,Vitamins,daily,1,Week 2,Dec2022
2022-12-16,Vitamins,daily,1,Week 2,Dec2022
2022-12-17,Vitamins,daily,1,Week 2,Dec2022
2022-12-18,Vitamins,daily,1,Week 2,Dec2022
2022-12-05,Laundry,weekly,1,Week 1,Dec2022
2022-12-12,Laundry,weekly,1,Week 2,Dec2022
2022-12-05,Cleaning,weekly,1,Week 1,Dec2022
2022-12-12,Cleaning,weekly,0,Week 2,Dec2022
2022-12-05,Grocery Shop,weekly,1,Week 1,Dec2022
2022-12-12,Grocery Shop,weekly,1,Week 2,Dec2022
2022-12-05,Meal Prep,weekly,1,Week 1,Dec2022
2022-12-12,Meal Prep,weekly,0,Week 2,Dec2022
2022-12-05,Website work (~2h),weekly,0,Week 1,Dec2022
2022-12-12,Website work (~2h),weekly,1,Week 2,Dec2022
2022-12-05,Recycling,weekly,1,Week 1,Dec2022
2022-12-12,Recycling,weekly,1,Week 2,Dec2022
2022-12-05,Trash,weekly,1,Week 1,Dec2022
2022-12-12,Trash,weekly,1,Week 2,Dec2022
2022-12-05,Shave/Trim,weekly,1,Week 1,Dec2022
2022-12-12,Shave/Trim,weekly,1,Week 2,Dec2022
2022-12-05,Water Plants,weekly,1,Week 1,Dec2022
2022-12-12,Water Plants,weekly,1,Week 2,Dec2022
2022-12-05,Weekend Exercise,weekly,0,Week 1,Dec2022
2022-12-12,Weekend Exercise,weekly,0,Week 2,Dec2022
2022-12-19,Exercise,daily,1,Week 3,Dec2022
2022-12-20,Exercise,daily,1,Week 3,Dec2022
2022-12-21,Exercise,daily,1,Week 3,Dec2022
2022-12-22,Exercise,daily,0,Week 3,Dec2022
2022-12-23,Exercise,daily,1,Week 3,Dec2022
2022-12-24,Exercise,daily,0,Week 3,Dec2022
2022-12-25,Exercise,daily,0,Week 3,Dec2022
2022-12-26,Exercise,daily,0,Week 4,Dec2022
2022-12-27,Exercise,daily,1,Week 4,Dec2022
2022-12-28,Exercise,daily,1,Week 4,Dec2022
2022-12-29,Exercise,daily,1,Week 4,Dec2022
2022-12-30,Exercise,daily,1,Week 4,Dec2022
2022-12-31,Exercise,daily,0,Week 4,Dec2022
2023-01-01,Exercise,daily,1,Week 4,Dec2022
2022-12-19,Stretch/Yoga (>20min),daily,1,Week 3,Dec2022
2022-12-20,Stretch/Yoga (>20min),daily,0,Week 3,Dec2022
2022-12-21,Stretch/Yoga (>20min),daily,1,Week 3,Dec2022
2022-12-22,Stretch/Yoga (>20min),daily,0,Week 3,Dec2022
2022-12-23,Stretch/Yoga (>20min),daily,1,Week 3,Dec2022
2022-12-24,Stretch/Yoga (>20min),daily,1,Week 3,Dec2022
2022-12-25,Stretch/Yoga (>20min),daily,0,Week 3,Dec2022
2022-12-26,Stretch/Yoga (>20min),daily,0,Week 4,Dec2022
2022-12-27,Stretch/Yoga (>20min),daily,1,Week 4,Dec2022
2022-12-28,Stretch/Yoga (>20min),daily,1,Week 4,Dec2022
2022-12-29,Stretch/Yoga (>20min),daily,1,Week 4,Dec2022
2022-12-30,Stretch/Yoga (>20min),daily,1,Week 4,Dec2022
2022-12-31,Stretch/Yoga (>20min),daily,0,Week 4,Dec2022
2023-01-01,Stretch/Yoga (>20min),daily,1,Week 4,Dec2022
2022-12-19,Social Media (<limit),daily,1,Week 3,Dec2022
2022-12-20,Social Media (<limit),daily,1,Week 3,Dec2022
2022-12-21,Social Media (<limit),daily,1,Week 3,Dec2022
2022-12-22,Social Media (<limit),daily,1,Week 3,Dec2022
2022-12-23,Social Media (<limit),daily,1,Week 3,Dec2022
2022-12-24,Social Media (<limit),daily,1,Week 3,Dec2022
2022-12-25,Social Media (<limit),daily,1,Week 3,Dec2022
2022-12-26,Social Media (<limit),daily,1,Week 4,Dec2022
2022-12-27,Social Media (<limit),daily,1,Week 4,Dec2022
2022-12-28,Social Media (<limit),daily,1,Week 4,Dec2022
2022-12-29,Social Media (<limit),daily,1,Week 4,Dec2022
2022-12-30,Social Media (<limit),daily,1,Week 4,Dec2022
2022-12-31,Social Media (<limit),daily,1,Week 4,Dec2022
2023-01-01,Social Media (<limit),daily,1,Week 4,Dec2022
2022-12-19,Eat in,daily,1,Week 3,Dec2022
2022-12-20,Eat in,daily,0,Week 3,Dec2022
2022-12-21,Eat in,daily,0,Week 3,Dec2022
2022-12-22,Eat in,daily,1,Week 3,Dec2022
2022-12-23,Eat in,daily,1,Week 3,Dec2022
2022-12-24,Eat in,daily,1,Week 3,Dec2022
2022-12-25,Eat in,daily,1,Week 3,Dec2022
2022-12-26,Eat in,daily,0,Week 4,Dec2022
2022-12-27,Eat in,daily,1,Week 4,Dec2022
2022-12-28,Eat in,daily,1,Week 4,Dec2022
2022-12-29,Eat in,daily,1,Week 4,Dec2022
2022-12-30,Eat in,daily,1,Week 4,Dec2022
2022-12-31,Eat in,daily,1,Week 4,Dec2022
2023-01-01,Eat in,daily,1,Week 4,Dec2022
2022-12-19,Review Budget/Goals,daily,1,Week 3,Dec2022
2022-12-20,Review Budget/Goals,daily,1,Week 3,Dec2022
2022-12-21,Review Budget/Goals,daily,1,Week 3,Dec2022
2022-12-22,Review Budget/Goals,daily,1,Week 3,Dec2022
2022-12-23,Review Budget/Goals,daily,1,Week 3,Dec2022
2022-12-24,Review Budget/Goals,daily,1,Week 3,Dec2022
2022-12-25,Review Budget/Goals,daily,1,Week 3,Dec2022
2022-12-26,Review Budget/Goals,daily,1,Week 4,Dec2022
2022-12-27,Review Budget/Goals,daily,1,Week 4,Dec2022
2022-12-28,Review Budget/Goals,daily,1,Week 4,Dec2022
2022-12-29,Review Budget/Goals,daily,1,Week 4,Dec2022
2022-12-30,Review Budget/Goals,daily,1,Week 4,Dec2022
2022-12-31,Review Budget/Goals,daily,1,Week 4,Dec2022
2023-01-01,Review Budget/Goals,daily,1,Week 4,Dec2022
2022-12-19,(2x)Brush+(1x)Floss,daily,1,Week 3,Dec2022
2022-12-20,(2x)Brush+(1x)Floss,daily,1,Week 3,Dec2022
2022-12-21,(2x)Brush+(1x)Floss,daily,1,Week 3,Dec2022
2022-12-22,(2x)Brush+(1x)Floss,daily,0,Week 3,Dec2022
2022-12-23,(2x)Brush+(1x)Floss,daily,1,Week 3,Dec2022
2022-12-24,(2x)Brush+(1x)Floss,daily,0,Week 3,Dec2022
2022-12-25,(2x)Brush+(1x)Floss,daily,0,Week 3,Dec2022
2022-12-26,(2x)Brush+(1x)Floss,daily,0,Week 4,Dec2022
2022-12-27,(2x)Brush+(1x)Floss,daily,1,Week 4,Dec2022
2022-12-28,(2x)Brush+(1x)Floss,daily,1,Week 4,Dec2022
2022-12-29,(2x)Brush+(1x)Floss,daily,1,Week 4,Dec2022
2022-12-30,(2x)Brush+(1x)Floss,daily,1,Week 4,Dec2022
2022-12-31,(2x)Brush+(1x)Floss,daily,0,Week 4,Dec2022
2023-01-01,(2x)Brush+(1x)Floss,daily,0,Week 4,Dec2022
2022-12-19,Water (>2.25L),daily,1,Week 3,Dec2022
2022-12-20,Water (>2.25L),daily,1,Week 3,Dec2022
2022-12-21,Water (>2.25L),daily,1,Week 3,Dec2022
2022-12-22,Water (>2.25L),daily,0,Week 3,Dec2022
2022-12-23,Water (>2.25L),daily,1,Week 3,Dec2022
2022-12-24,Water (>2.25L),daily,1,Week 3,Dec2022
2022-12-25,Water (>2.25L),daily,1,Week 3,Dec2022
2022-12-26,Water (>2.25L),daily,0,Week 4,Dec2022
2022-12-27,Water (>2.25L),daily,1,Week 4,Dec2022
2022-12-28,Water (>2.25L),daily,1,Week 4,Dec2022
2022-12-29,Water (>2.25L),daily,1,Week 4,Dec2022
2022-12-30,Water (>2.25L),daily,1,Week 4,Dec2022
2022-12-31,Water (>2.25L),daily,1,Week 4,Dec2022
2023-01-01,Water (>2.25L),daily,1,Week 4,Dec2022
2022-12-19,7 hours sleep,daily,0,Week 3,Dec2022
2022-12-20,7 hours sleep,daily,1,Week 3,Dec2022
2022-12-21,7 hours sleep,daily,1,Week 3,Dec2022
2022-12-22,7 hours sleep,daily,1,Week 3,Dec2022
2022-12-23,7 hours sleep,daily,1,Week 3,Dec2022
2022-12-24,7 hours sleep,daily,1,Week 3,Dec2022
2022-12-25,7 hours sleep,daily,1,Week 3,Dec2022
2022-12-26,7 hours sleep,daily,1,Week 4,Dec2022
2022-12-27,7 hours sleep,daily,1,Week 4,Dec2022
2022-12-28,7 hours sleep,daily,1,Week 4,Dec2022
2022-12-29,7 hours sleep,daily,1,Week 4,Dec2022
2022-12-30,7 hours sleep,daily,0,Week 4,Dec2022
2022-12-31,7 hours sleep,daily,1,Week 4,Dec2022
2023-01-01,7 hours sleep,daily,1,Week 4,Dec2022
2022-12-19,Clean (~20 min),daily,1,Week 3,Dec2022
2022-12-20,Clean (~20 min),daily,1,Week 3,Dec2022
2022-12-21,Clean (~20 min),daily,1,Week 3,Dec2022
2022-12-22,Clean (~20 min),daily,1,Week 3,Dec2022
2022-12-23,Clean (~20 min),daily,1,Week 3,Dec2022
2022-12-24,Clean (~20 min),daily,0,Week 3,Dec2022
2022-12-25,Clean (~20 min),daily,1,Week 3,Dec2022
2022-12-26,Clean (~20 min),daily,1,Week 4,Dec2022
2022-12-27,Clean (~20 min),daily,1,Week 4,Dec2022
2022-12-28,Clean (~20 min),daily,1,Week 4,Dec2022
2022-12-29,Clean (~20 min),daily,1,Week 4,Dec2022
2022-12-30,Clean (~20 min),daily,1,Week 4,Dec2022
2022-12-31,Clean (~20 min),daily,1,Week 4,Dec2022
2023-01-01,Clean (~20 min),daily,1,Week 4,Dec2022
2022-12-19,Read(~30 min),daily,0,Week 3,Dec2022
2022-12-20,Read(~30 min),daily,1,Week 3,Dec2022
2022-12-21,Read(~30 min),daily,0,Week 3,Dec2022
2022-12-22,Read(~30 min),daily,0,Week 3,Dec2022
2022-12-23,Read(~30 min),daily,0,Week 3,Dec2022
2022-12-24,Read(~30 min),daily,0,Week 3,Dec2022
2022-12-25,Read(~30 min),daily,0,Week 3,Dec2022
2022-12-26,Read(~30 min),daily,0,Week 4,Dec2022
2022-12-27,Read(~30 min),daily,0,Week 4,Dec2022
2022-12-28,Read(~30 min),daily,0,Week 4,Dec2022
2022-12-29,Read(~30 min),daily,0,Week 4,Dec2022
2022-12-30,Read(~30 min),daily,1,Week 4,Dec2022
2022-12-31,Read(~30 min),daily,0,Week 4,Dec2022
2023-01-01,Read(~30 min),daily,0,Week 4,Dec2022
2022-12-19,Vitamins,daily,1,Week 3,Dec2022
2022-12-20,Vitamins,daily,1,Week 3,Dec2022
2022-12-21,Vitamins,daily,1,Week 3,Dec2022
2022-12-22,Vitamins,daily,1,Week 3,Dec2022
2022-12-23,Vitamins,daily,1,Week 3,Dec2022
2022-12-24,Vitamins,daily,1,Week 3,Dec2022
2022-12-25,Vitamins,daily,1,Week 3,Dec2022
2022-12-26,Vitamins,daily,1,Week 4,Dec2022
2022-12-27,Vitamins,daily,1,Week 4,Dec2022
2022-12-28,Vitamins,daily,1,Week 4,Dec2022
2022-12-29,Vitamins,daily,1,Week 4,Dec2022
2022-12-30,Vitamins,daily,1,Week 4,Dec2022
2022-12-31,Vitamins,daily,1,Week 4,Dec2022
2023-01-01,Vitamins,daily,1,Week 4,Dec2022
2022-12-19,Laundry,weekly,0,Week 3,Dec2022
2022-12-26,Laundry,weekly,1,Week 4,Dec2022
2022-12-19,Cleaning,weekly,1,Week 3,Dec2022
2022-12-26,Cleaning,weekly,1,Week 4,Dec2022
2022-12-19,Grocery Shop,weekly,1,Week 3,Dec2022
2022-12-26,Grocery Shop,weekly,1,Week 4,Dec2022
2022-12-19,Meal Prep,weekly,1,Week 3,Dec2022
2022-12-26,Meal Prep,weekly,1,Week 4,Dec2022
2022-12-19,Website work (~2h),weekly,1,Week 3,Dec2022
2022-12-26,Website work (~2h),weekly,1,Week 4,Dec2022
2022-12-19,Recycling,weekly,1,Week 3,Dec2022
2022-12-26,Recycling,weekly,1,Week 4,Dec2022
2022-12-19,Trash,weekly,1,Week 3,Dec2022
2022-12-26,Trash,weekly,1,Week 4,Dec2022
2022-12-19,Shave/Trim,weekly,1,Week 3,Dec2022
2022-12-26,Shave/Trim,weekly,1,Week 4,Dec2022
2022-12-19,Water Plants,weekly,1,Week 3,Dec2022
2022-12-26,Water Plants,weekly,1,Week 4,Dec2022
2022-12-19,Weekend Exercise,weekly,0,Week 3,Dec2022
2022-12-26,Weekend Exercise,weekly,1,Week 4,Dec2022
2022-12-01,Wash Sheets,monthly,0,,Dec2022
2022-12-01,Savings Deposit,monthly,1,,Dec2022
2022-12-01,Loan Payment,monthly,1,,Dec2022
2022-12-01,Wash mats,monthly,1,,Dec2022
2023-01-02,Exercise,daily,1,Week 1,Jan2023
2023-01-03,Exercise,daily,1,Week 1,Jan2023
2023-01-04,Exercise,daily,1,Week 1,Jan2023
2023-01-05,Exercise,daily,1,Week 1,Jan2023
2023-01-06,Exercise,daily,1,Week 1,Jan2023
2023-01-07,Exercise,daily,0,Week 1,Jan2023
2023-01-08,Exercise,daily,1,Week 1,Jan2023
2023-01-09,Exercise,daily,1,Week 2,Jan2023
2023-01-10,Exercise,daily,1,Week 2,Jan2023
2023-01-11,Exercise,daily,0,Week 2,Jan2023
2023-01-12,Exercise,daily,0,Week 2,Jan2023
2023-01-13,Exercise,daily,0,Week 2,Jan2023
2023-01-14,Exercise,daily,0,Week 2,Jan2023
2023-01-15,Exercise,daily,0,Week 2,Jan2023
2023-01-02,Stretch/Yoga (>20min),daily,0,Week 1,Jan2023
2023-01-03,Stretch/Yoga (>20min),daily,1,Week 1,Jan2023
2023-01-04,Stretch/Yoga (>20min),daily,0,Week 1,Jan2023
2023-01-05,Stretch/Yoga (>20min),daily,1,Week 1,Jan2023
2023-01-06,Stretch/Yoga (>20min),daily,0,Week 1,Jan2023
2023-01-07,Stretch/Yoga (>20min),daily,0,Week 1,Jan2023
2023-01-08,Stretch/Yoga (>20min),daily,0,Week 1,Jan2023
2023-01-09,Stretch/Yoga (>20min),daily,0,Week 2,Jan2023
2023-01-10,Stretch/Yoga (>20min),daily,0,Week 2,Jan2023
2023-01-11,Stretch/Yoga (>20min),daily,1,Week 2,Jan2023
2023-01-12,Stretch/Yoga (>20min),daily,0,Week 2,Jan2023
2023-01-13,Stretch/Yoga (>20min),daily,0,Week 2,Jan2023
2023-01-14,Stretch/Yoga (>20min),daily,0,Week 2,Jan2023
2023-01-15,Stretch/Yoga (>20min),daily,0,Week 2,Jan2023
2023-01-02,Social Media (<limit),daily,1,Week 1,Jan2023
2023-01-03,Social Media (<limit),daily,1,Week 1,Jan2023
2023-01-04,Social Media (<limit),daily,1,Week 1,Jan2023
2023-01-05,Social Media (<limit),daily,1,Week 1,Jan2023
2023-01-06,Social Media (<limit),daily,1,Week 1,Jan2023
2023-01-07,Social Media (<limit),daily,1,Week 1,Jan2023
2023-01-08,Social Media (<limit),daily,1,Week 1,Jan2023
2023-01-09,Social Media (<limit),daily,1,Week 2,Jan2023
2023-01-10,Social Media (<limit),daily,1,Week 2,Jan2023
2023-01-11,Social Media (<limit),daily,1,Week 2,Jan2023
2023-01-12,Social Media (<limit),daily,1,Week 2,Jan2023
2023-01-13,Social Media (<limit),daily,1,Week 2,Jan2023
2023-01-14,Social Media (<limit),daily,1,Week 2,Jan2023
2023-01-15,Social Media (<limit),daily,0,Week 2,Jan2023
2023-01-02,Eat in,daily,1,Week 1,Jan2023
2023-01-03,Eat in,daily,1,Week 1,Jan2023
2023-01-04,Eat in,daily,1,Week 1,Jan2023
2023-01-05,Eat in,daily,1,Week 1,Jan2023
2023-01-06,Eat in,daily,1,Week 1,Jan2023
2023-01-07,Eat in,daily,1,Week 1,Jan2023
2023-01-08,Eat in,daily,1,Week 1,Jan2023
2023-01-09,Eat in,daily,1,Week 2,Jan2023
2023-01-10,Eat in,daily,1,Week 2,Jan2023
2023-01-11,Eat in,daily,1,Week 2,Jan2023
2023-01-12,Eat in,daily,0,Week 2,Jan2023
2023-01-13,Eat in,daily,0,Week 2,Jan2023
2023-01-14,Eat in,daily,0,Week 2,Jan2023
2023-01-15,Eat in,daily,0,Week 2,Jan2023
2023-01-02,Review Budget/Goals,daily,1,Week 1,Jan2023
2023-01-03,Review Budget/Goals,daily,1,Week 1,Jan2023
2023-01-04,Review Budget/Goals,daily,1,Week 1,Jan2023
2023-01-05,Review Budget/Goals,daily,1,Week 1,Jan2023
2023-01-06,Review Budget/Goals,daily,1,Week 1,Jan2023
2023-01-07,Review Budget/Goals,daily,1,Week 1,Jan2023
2023-01-08,Review Budget/Goals,daily,1,Week 1,Jan2023
2023-01-09,Review Budget/Goals,daily,1,Week 2,Jan2023
2023-01-10,Review Budget/Goals,daily,1,Week 2,Jan2023
2023-01-11,Review Budget/Goals,daily,1,Week 2,Jan2023
2023-01-12,Review Budget/Goals,daily,1,Week 2,Jan2023
2023-01-13,Review Budget/Goals,daily,1,Week 2,Jan2023
2023-01-14,Review Budget/Goals,daily,1,Week 2,Jan2023
2023-01-15,Review Budget/Goals,daily,1,Week 2,Jan2023
2023-01-02,(2x)Brush+(1x)Floss,daily,1,Week 1,Jan2023
2023-01-03,(2x)Brush+(1x)Floss,daily,1,Week 1,Jan2023
2023-01-04,(2x)Brush+(1x)Floss,daily,1,Week 1,Jan2023
2023-01-05,(2x)Brush+(1x)Floss,daily,1,Week 1,Jan2023
2023-01-06,(2x)Brush+(1x)Floss,daily,0,Week 1,Jan2023
2023-01-07,(2x)Brush+(1x)Floss,daily,0,Week 1,Jan2023
2023-01-08,(2x)Brush+(1x)Floss,daily,1,Week 1,Jan2023
2023-01-09,(2x)Brush+(1x)Floss,daily,1,Week 2,Jan2023
2023-01-10,(2x)Brush+(1x)Floss,daily,1,Week 2,Jan2023
2023-01-11,(2x)Brush+(1x)Floss,daily,0,Week 2,Jan2023
2023-01-12,(2x)Brush+(1x)Floss,daily,0,Week 2,Jan2023
2023-01-13,(2x)Brush+(1x)Floss,daily,0,Week 2,Jan2023
2023-01-14,(2x)Brush+(1x)Floss,daily,0,Week 2,Jan2023
2023-01-15,(2x)Brush+(1x)Floss,daily,0,Week 2,Jan2023
2023-01-02,Water (~2.25L+),daily,0,Week 1,Jan2023
2023-01-03,Water (~2.25L+),daily,1,Week 1,Jan2023
2023-01-04,Water (~2.25L+),daily,1,Week 1,Jan2023
2023-01-05,Water (~2.25L+),daily,1,Week 1,Jan2023
2023-01-06,Water (~2.25L+),daily,1,Week 1,Jan2023
2023-01-07,Water (~2.25L+),daily,1,Week 1,Jan2023
2023-01-08,Water (~2.25L+),daily,1,Week 1,Jan2023
2023-01-09,Water (~2.25L+),daily,1,Week 2,Jan2023
2023-01-10,Water (~2.25L+),daily,1,Week 2,Jan2023
2023-01-11,Water (~2.25L+),daily,1,Week 2,Jan2023
2023-01-12,Water (~2.25L+),daily,0,Week 2,Jan2023
2023-01-13,Water (~2.25L+),daily,0,Week 2,Jan2023
2023-01-14,Water (~2.25L+),daily,0,Week 2,Jan2023
2023-01-15,Water (~2.25L+),daily,0,Week 2,Jan2023
2023-01-02,Sleep (~7 hours+),daily,1,Week 1,Jan2023
2023-01-03,Sleep (~7 hours+),daily,0,Week 1,Jan2023
2023-01-04,Sleep (~7 hours+),daily,0,Week 1,Jan2023
2023-01-05,Sleep (~7 hours+),daily,0,Week 1,Jan2023
2023-01-06,Sleep (~7 hours+),daily,0,Week 1,Jan2023
2023-01-07,Sleep (~7 hours+),daily,1,Week 1,Jan2023
2023-01-08,Sleep (~7 hours+),daily,0,Week 1,Jan2023
2023-01-09,Sleep (~7 hours+),daily,0,Week 2,Jan2023
2023-01-10,Sleep (~7 hours+),daily,0,Week 2,Jan2023
2023-01-11,Sleep (~7 hours+),daily,1,Week 2,Jan2023
2023-01-12,Sleep (~7 hours+),daily,1,Week 2,Jan2023
2023-01-13,Sleep (~7 hours+),daily,1,Week 2,Jan2023
2023-01-14,Sleep (~7 hours+),daily,1,Week 2,Jan2023
2023-01-15,Sleep (~7 hours+),daily,1,Week 2,Jan2023
2023-01-02,Clean (~20 min),daily,1,Week 1,Jan2023
2023-01-03,Clean (~20 min),daily,1,Week 1,Jan2023
2023-01-04,Clean (~20 min),daily,1,Week 1,Jan2023
2023-01-05,Clean (~20 min),daily,1,Week 1,Jan2023
2023-01-06,Clean (~20 min),daily,0,Week 1,Jan2023
2023-01-07,Clean (~20 min),daily,0,Week 1,Jan2023
2023-01-08,Clean (~20 min),daily,1,Week 1,Jan2023
2023-01-09,Clean (~20 min),daily,1,Week 2,Jan2023
2023-01-10,Clean (~20 min),daily,0,Week 2,Jan2023
2023-01-11,Clean (~20 min),daily,1,Week 2,Jan2023
2023-01-12,Clean (~20 min),daily,0,Week 2,Jan2023
2023-01-13,Clean (~20 min),daily,0,Week 2,Jan2023
2023-01-14,Clean (~20 min),daily,0,Week 2,Jan2023
2023-01-15,Clean (~20 min),daily,0,Week 2,Jan2023
2023-01-02,Read (~20 min),daily,0,Week 1,Jan2023
2023-01-03,Read (~20 min),daily,0,Week 1,Jan2023
2023-01-04,Read (~20 min),daily,0,Week 1,Jan2023
2023-01-05,Read (~20 min),daily,0,Week 1,Jan2023
2023-01-06,Read (~20 min),daily,1,Week 1,Jan2023
2023-01-07,Read (~20 min),daily,0,Week 1,Jan2023
2023-01-08,Read (~20 min),daily,0,Week 1,Jan2023
2023-01-09,Read (~20 min),daily,0,Week 2,Jan2023
2023-01-10,Read (~20 min),daily,0,Week 2,Jan2023
2023-01-11,Read (~20 min),daily,0,Week 2,Jan2023
2023-01-12,Read (~20 min),daily,0,Week 2,Jan2023
2023-01-13,Read (~20 min),daily,0,Week 2,Jan2023
2023-01-14,Read (~20 min),daily,0,Week 2,Jan2023
2023-01-15,Read (~20 min),daily,0,Week 2,Jan2023
2023-01-02,Vitamins,daily,1,Week 1,Jan2023
2023-01-03,Vitamins,daily,1,Week 1,Jan2023
2023-01-04,Vitamins,daily,1,Week 1,Jan2023
2023-01-05,Vitamins,daily,1,Week 1,Jan2023
2023-01-06,Vitamins,daily,1,Week 1,Jan2023
2023-01-07,Vitamins,daily,1,Week 1,Jan2023
2023-01-08,Vitamins,daily,1,Week 1,Jan2023
2023-01-09,Vitamins,daily,1,Week 2,Jan2023
2023-01-10,Vitamins,daily,1,Week 2,Jan2023
2023-01-11,Vitamins,daily,1,Week 2,Jan2023
2023-01-12,Vitamins,daily,0,Week 2,Jan2023
2023-01-13,Vitamins,daily,0,Week 2,Jan2023
2023-01-14,Vitamins,daily,0,Week 2,Jan2023
2023-01-15,Vitamins,daily,0,Week 2,Jan2023
2023-01-02,Laundry,weekly,1,Week 1,Jan2023
2023-01-09,Laundry,weekly,1,Week 2,Jan2023
2023-01-02,Cleaning,weekly,1,Week 1,Jan2023
2023-01-09,Cleaning,weekly,1,Week 2,Jan2023
2023-01-02,Grocery Shop,weekly,1,Week 1,Jan2023
2023-01-09,Grocery Shop,weekly,0,Week 2,Jan2023
2023-01-02,Meal Prep,weekly,1,Week 1,Jan2023
2023-01-09,Meal Prep,weekly,0,Week 2,Jan2023
2023-01-02,Website work (~2h),weekly,0,Week 1,Jan2023
2023-01-09,Website work (~2h),weekly,0,Week 2,Jan2023
2023-01-02,Recycling,weekly,1,Week 1,Jan2023
2023-01-09,Recycling,weekly,0,Week 2,Jan2023
2023-01-02,Trash,weekly,1,Week 1,Jan2023
2023-01-09,Trash,weekly,0,Week 2,Jan2023
2023-01-02,Shave/Trim,weekly,1,Week 1,Jan2023
2023-01-09,Shave/Trim,weekly,1,Week 2,Jan2023
2023-01-02,Water Plants,weekly,1,Week 1,Jan2023
2023-01-09,Water Plants,weekly,0,Week 2,Jan2023
2023-01-02,Weekend Exercise,weekly,0,Week 1,Jan2023
2023-01-09,Weekend Exercise,weekly,0,Week 2,Jan2023
2023-01-16,Exercise,daily,0,Week 3,Jan2023
